trackID,genre,genre_le
4769,classic pop and rock,0
2659,soul and reggae,7
6380,punk,6
7281,pop,5
7232,metal,4
2036,punk,6
4463,classic pop and rock,0
3325,classic pop and rock,0
2746,dance and electronica,1
6881,metal,4
3651,folk,2
3782,classic pop and rock,0
3716,pop,5
5484,pop,5
2765,soul and reggae,7
7035,pop,5
6776,classic pop and rock,0
5193,classic pop and rock,0
6247,metal,4
5987,jazz and blues,3
870,classic pop and rock,0
6129,classic pop and rock,0
6058,jazz and blues,3
6254,punk,6
3285,pop,5
3673,classic pop and rock,0
3382,pop,5
7564,pop,5
7958,punk,6
3469,punk,6
5035,classic pop and rock,0
5442,classic pop and rock,0
7801,folk,2
5322,folk,2
4816,metal,4
3662,punk,6
4086,soul and reggae,7
6727,dance and electronica,1
495,classic pop and rock,0
2567,jazz and blues,3
7735,classic pop and rock,0
2259,soul and reggae,7
1698,folk,2
7004,metal,4
6097,dance and electronica,1
860,classic pop and rock,0
1338,punk,6
4827,metal,4
5676,soul and reggae,7
5408,folk,2
6391,classic pop and rock,0
7222,classic pop and rock,0
5877,classic pop and rock,0
3649,punk,6
371,pop,5
1539,soul and reggae,7
1407,folk,2
3334,classic pop and rock,0
2020,classic pop and rock,0
598,soul and reggae,7
7741,metal,4
2303,soul and reggae,7
6935,soul and reggae,7
2869,dance and electronica,1
5522,punk,6
7821,dance and electronica,1
3899,folk,2
711,punk,6
2929,folk,2
4971,classic pop and rock,0
2985,metal,4
5579,folk,2
2287,metal,4
6006,soul and reggae,7
7759,metal,4
228,soul and reggae,7
5086,folk,2
3206,metal,4
4447,folk,2
3239,punk,6
672,punk,6
1590,metal,4
2962,classic pop and rock,0
2961,punk,6
5622,metal,4
2992,folk,2
5225,punk,6
3875,punk,6
8104,soul and reggae,7
4766,metal,4
1795,classic pop and rock,0
3165,soul and reggae,7
3415,folk,2
4379,classic pop and rock,0
7621,folk,2
8232,metal,4
2741,punk,6
5670,folk,2
7459,dance and electronica,1
166,metal,4
3718,classic pop and rock,0
3094,classic pop and rock,0
4311,folk,2
3142,folk,2
6551,metal,4
6267,classic pop and rock,0
1891,metal,4
5258,metal,4
7879,punk,6
5544,punk,6
2662,classic pop and rock,0
6493,metal,4
2427,jazz and blues,3
193,dance and electronica,1
1660,folk,2
8167,soul and reggae,7
5783,classic pop and rock,0
5492,soul and reggae,7
3709,folk,2
4320,classic pop and rock,0
7080,classic pop and rock,0
6098,soul and reggae,7
188,punk,6
7714,metal,4
555,jazz and blues,3
3888,pop,5
378,jazz and blues,3
602,soul and reggae,7
8171,dance and electronica,1
1356,metal,4
8230,dance and electronica,1
7285,jazz and blues,3
5302,folk,2
4400,punk,6
3226,jazz and blues,3
2367,punk,6
7708,dance and electronica,1
2505,metal,4
7276,metal,4
5615,folk,2
4551,pop,5
7336,pop,5
6445,punk,6
7067,classic pop and rock,0
7031,folk,2
6635,metal,4
3997,soul and reggae,7
6064,punk,6
7109,folk,2
2462,classic pop and rock,0
5866,soul and reggae,7
4449,classic pop and rock,0
3237,pop,5
117,classic pop and rock,0
5111,pop,5
682,folk,2
1715,metal,4
7093,classic pop and rock,0
3502,metal,4
1452,pop,5
1346,folk,2
5787,folk,2
2262,soul and reggae,7
6680,punk,6
3347,folk,2
5825,punk,6
3319,punk,6
7698,folk,2
7798,folk,2
875,folk,2
4671,punk,6
5119,dance and electronica,1
4839,soul and reggae,7
6775,soul and reggae,7
2764,metal,4
6994,folk,2
4172,metal,4
8263,dance and electronica,1
5989,classic pop and rock,0
4114,pop,5
2094,dance and electronica,1
8464,classic pop and rock,0
2899,folk,2
1114,folk,2
534,pop,5
3480,dance and electronica,1
5805,soul and reggae,7
867,punk,6
6079,punk,6
4840,classic pop and rock,0
4480,classic pop and rock,0
4621,punk,6
3189,metal,4
1364,folk,2
7315,pop,5
4523,classic pop and rock,0
1782,dance and electronica,1
7737,jazz and blues,3
8004,pop,5
2563,soul and reggae,7
204,folk,2
7131,folk,2
3787,jazz and blues,3
3473,folk,2
1404,folk,2
6898,classic pop and rock,0
2850,folk,2
7073,folk,2
6412,classic pop and rock,0
6213,soul and reggae,7
4528,punk,6
6948,classic pop and rock,0
3034,pop,5
8251,soul and reggae,7
5698,metal,4
4151,soul and reggae,7
1563,punk,6
2584,dance and electronica,1
2835,folk,2
6839,dance and electronica,1
5468,classic pop and rock,0
2728,soul and reggae,7
6252,classic pop and rock,0
7682,punk,6
6825,folk,2
3307,metal,4
5253,folk,2
249,classic pop and rock,0
3868,soul and reggae,7
7209,soul and reggae,7
6225,classic pop and rock,0
4290,jazz and blues,3
7463,folk,2
6389,folk,2
3414,folk,2
5658,folk,2
282,classic pop and rock,0
3834,pop,5
7876,folk,2
4573,classic pop and rock,0
5309,classic pop and rock,0
5242,classic pop and rock,0
6035,folk,2
2141,soul and reggae,7
1932,classic pop and rock,0
3815,folk,2
4583,classic pop and rock,0
3021,folk,2
1810,folk,2
4939,classic pop and rock,0
5992,classic pop and rock,0
8286,metal,4
1350,folk,2
4462,jazz and blues,3
5753,metal,4
5108,folk,2
3459,punk,6
7820,classic pop and rock,0
667,pop,5
5506,metal,4
1966,classic pop and rock,0
196,metal,4
7949,punk,6
156,pop,5
1306,classic pop and rock,0
5176,folk,2
7679,folk,2
5846,folk,2
2940,folk,2
5285,jazz and blues,3
5274,punk,6
6113,soul and reggae,7
3381,punk,6
3962,dance and electronica,1
6695,classic pop and rock,0
8224,metal,4
8142,metal,4
7471,folk,2
7518,folk,2
3644,metal,4
1553,punk,6
4023,punk,6
3147,classic pop and rock,0
5965,folk,2
4577,soul and reggae,7
913,soul and reggae,7
2394,punk,6
4506,folk,2
1768,classic pop and rock,0
3578,metal,4
686,punk,6
7238,classic pop and rock,0
4631,punk,6
1645,jazz and blues,3
7992,pop,5
7121,folk,2
6974,classic pop and rock,0
6162,classic pop and rock,0
4522,classic pop and rock,0
8122,pop,5
2119,folk,2
1477,folk,2
3140,metal,4
1273,pop,5
4226,folk,2
3546,pop,5
7107,punk,6
6433,punk,6
7718,soul and reggae,7
2956,classic pop and rock,0
7382,dance and electronica,1
6610,classic pop and rock,0
8075,folk,2
2191,classic pop and rock,0
4267,folk,2
8078,pop,5
4427,classic pop and rock,0
6234,classic pop and rock,0
5379,soul and reggae,7
3357,folk,2
4741,classic pop and rock,0
3455,metal,4
5284,classic pop and rock,0
3577,soul and reggae,7
5765,metal,4
5375,jazz and blues,3
846,folk,2
3078,classic pop and rock,0
3946,soul and reggae,7
1196,folk,2
5359,folk,2
6367,classic pop and rock,0
2978,folk,2
5273,folk,2
7944,jazz and blues,3
8059,classic pop and rock,0
5817,soul and reggae,7
7009,pop,5
2974,dance and electronica,1
4248,pop,5
5954,classic pop and rock,0
7589,punk,6
1139,jazz and blues,3
7764,classic pop and rock,0
4200,metal,4
613,dance and electronica,1
6421,classic pop and rock,0
6360,folk,2
6801,metal,4
3515,folk,2
7486,punk,6
5103,dance and electronica,1
354,classic pop and rock,0
4066,metal,4
8397,soul and reggae,7
2445,folk,2
2060,folk,2
1639,punk,6
5290,folk,2
27,classic pop and rock,0
4495,punk,6
5444,classic pop and rock,0
2651,classic pop and rock,0
1975,metal,4
985,metal,4
741,folk,2
7410,punk,6
5854,folk,2
3209,classic pop and rock,0
2220,jazz and blues,3
1335,folk,2
1461,classic pop and rock,0
7573,punk,6
4130,jazz and blues,3
5114,folk,2
2064,classic pop and rock,0
4838,punk,6
826,soul and reggae,7
5635,classic pop and rock,0
568,classic pop and rock,0
3335,classic pop and rock,0
1981,dance and electronica,1
7816,folk,2
2616,metal,4
1689,folk,2
7570,folk,2
7044,folk,2
3075,classic pop and rock,0
4271,classic pop and rock,0
812,pop,5
8434,metal,4
549,classic pop and rock,0
3248,pop,5
1265,metal,4
4635,punk,6
744,punk,6
1418,metal,4
5680,dance and electronica,1
2363,pop,5
2284,pop,5
3077,folk,2
837,classic pop and rock,0
2529,soul and reggae,7
1048,classic pop and rock,0
769,folk,2
1636,pop,5
3813,classic pop and rock,0
50,folk,2
2686,metal,4
6852,folk,2
3627,soul and reggae,7
1052,pop,5
4614,soul and reggae,7
3145,punk,6
8057,punk,6
4250,classic pop and rock,0
1149,metal,4
7941,metal,4
3050,punk,6
1830,classic pop and rock,0
3162,metal,4
5519,folk,2
6973,soul and reggae,7
4868,classic pop and rock,0
3419,dance and electronica,1
2099,metal,4
726,folk,2
1860,classic pop and rock,0
4060,soul and reggae,7
1502,metal,4
5714,metal,4
4937,folk,2
6755,soul and reggae,7
3714,classic pop and rock,0
86,soul and reggae,7
1957,metal,4
225,punk,6
4106,folk,2
319,pop,5
5626,jazz and blues,3
5998,folk,2
6735,classic pop and rock,0
6567,dance and electronica,1
6745,metal,4
533,folk,2
1834,punk,6
3254,jazz and blues,3
4235,punk,6
4292,classic pop and rock,0
3827,classic pop and rock,0
4322,metal,4
924,punk,6
28,punk,6
5499,metal,4
93,classic pop and rock,0
2774,folk,2
1833,metal,4
4270,folk,2
6696,metal,4
508,pop,5
3590,pop,5
2047,pop,5
5270,pop,5
4300,dance and electronica,1
4596,classic pop and rock,0
7598,folk,2
7301,classic pop and rock,0
1733,soul and reggae,7
3722,soul and reggae,7
8132,jazz and blues,3
3547,dance and electronica,1
7309,pop,5
3850,classic pop and rock,0
5275,pop,5
2481,classic pop and rock,0
2932,classic pop and rock,0
2167,classic pop and rock,0
4581,folk,2
1799,classic pop and rock,0
1044,classic pop and rock,0
1855,metal,4
5837,folk,2
505,punk,6
949,punk,6
5453,soul and reggae,7
5106,punk,6
4310,classic pop and rock,0
3503,soul and reggae,7
609,classic pop and rock,0
5420,folk,2
4967,metal,4
4331,folk,2
6004,metal,4
3089,metal,4
1577,classic pop and rock,0
7230,punk,6
4000,metal,4
5798,folk,2
2233,folk,2
6545,folk,2
5590,folk,2
4058,pop,5
7716,metal,4
3778,punk,6
5512,metal,4
7060,soul and reggae,7
5539,classic pop and rock,0
6515,metal,4
6717,pop,5
6382,metal,4
5509,punk,6
630,classic pop and rock,0
7368,dance and electronica,1
4640,folk,2
4286,folk,2
6048,punk,6
5324,soul and reggae,7
5531,soul and reggae,7
2772,pop,5
2216,punk,6
7340,dance and electronica,1
8474,dance and electronica,1
3769,dance and electronica,1
2007,soul and reggae,7
3789,metal,4
2443,soul and reggae,7
5172,classic pop and rock,0
4396,punk,6
3476,folk,2
4638,folk,2
7208,punk,6
3288,soul and reggae,7
2731,metal,4
773,classic pop and rock,0
608,folk,2
6670,classic pop and rock,0
3519,folk,2
1884,jazz and blues,3
5688,classic pop and rock,0
516,dance and electronica,1
3563,folk,2
2551,metal,4
4138,pop,5
4535,folk,2
2204,metal,4
56,folk,2
5750,classic pop and rock,0
8085,folk,2
4531,pop,5
4362,punk,6
6455,metal,4
3298,punk,6
5920,pop,5
6491,classic pop and rock,0
6051,classic pop and rock,0
2299,metal,4
7828,punk,6
3178,soul and reggae,7
6951,folk,2
1135,folk,2
5013,pop,5
4811,soul and reggae,7
3022,classic pop and rock,0
5890,soul and reggae,7
6798,metal,4
8341,pop,5
4467,pop,5
1723,metal,4
1613,classic pop and rock,0
8037,classic pop and rock,0
8071,punk,6
5009,soul and reggae,7
955,dance and electronica,1
5475,folk,2
271,punk,6
3597,dance and electronica,1
63,soul and reggae,7
2423,pop,5
3650,folk,2
324,pop,5
3562,soul and reggae,7
899,metal,4
5356,classic pop and rock,0
1313,soul and reggae,7
2630,classic pop and rock,0
7105,jazz and blues,3
141,pop,5
6151,soul and reggae,7
167,punk,6
3645,pop,5
8519,folk,2
8073,soul and reggae,7
618,punk,6
8329,classic pop and rock,0
7915,folk,2
3061,soul and reggae,7
1739,folk,2
2512,classic pop and rock,0
5183,pop,5
572,punk,6
5485,dance and electronica,1
1632,jazz and blues,3
8021,dance and electronica,1
729,folk,2
4879,punk,6
5426,pop,5
7041,classic pop and rock,0
6944,punk,6
2378,folk,2
2636,folk,2
5300,folk,2
7790,metal,4
3360,soul and reggae,7
8206,punk,6
1363,classic pop and rock,0
444,folk,2
1503,classic pop and rock,0
8019,dance and electronica,1
3861,punk,6
345,punk,6
8438,jazz and blues,3
3537,classic pop and rock,0
5769,metal,4
548,folk,2
4316,folk,2
3123,pop,5
1586,jazz and blues,3
3083,classic pop and rock,0
1934,pop,5
3159,folk,2
2717,folk,2
6496,punk,6
2993,jazz and blues,3
5967,folk,2
24,metal,4
3271,classic pop and rock,0
5945,metal,4
1462,jazz and blues,3
391,folk,2
5002,classic pop and rock,0
5174,folk,2
3820,classic pop and rock,0
1846,classic pop and rock,0
7481,classic pop and rock,0
1159,metal,4
8129,folk,2
4558,metal,4
4973,soul and reggae,7
8133,classic pop and rock,0
6175,classic pop and rock,0
7666,folk,2
2894,classic pop and rock,0
6140,dance and electronica,1
4127,pop,5
3788,dance and electronica,1
5534,metal,4
8442,metal,4
5775,classic pop and rock,0
5447,classic pop and rock,0
7769,metal,4
8145,pop,5
8083,soul and reggae,7
1371,soul and reggae,7
7266,dance and electronica,1
2121,folk,2
7603,classic pop and rock,0
2129,classic pop and rock,0
4532,classic pop and rock,0
2227,folk,2
6964,classic pop and rock,0
2790,folk,2
1070,pop,5
1238,pop,5
530,classic pop and rock,0
6789,jazz and blues,3
4825,punk,6
5709,classic pop and rock,0
7199,classic pop and rock,0
1691,classic pop and rock,0
403,classic pop and rock,0
7423,pop,5
8254,dance and electronica,1
1206,soul and reggae,7
7277,folk,2
2891,folk,2
5637,classic pop and rock,0
6115,jazz and blues,3
5236,folk,2
6975,soul and reggae,7
3188,classic pop and rock,0
2419,punk,6
5004,dance and electronica,1
972,soul and reggae,7
6461,classic pop and rock,0
5815,folk,2
7650,pop,5
3922,classic pop and rock,0
6431,folk,2
3204,metal,4
6030,soul and reggae,7
5620,soul and reggae,7
3909,punk,6
2909,classic pop and rock,0
4352,pop,5
6053,soul and reggae,7
2695,classic pop and rock,0
751,folk,2
6146,classic pop and rock,0
922,classic pop and rock,0
4958,classic pop and rock,0
5117,classic pop and rock,0
2289,folk,2
7614,punk,6
5008,folk,2
4094,soul and reggae,7
4245,soul and reggae,7
3847,classic pop and rock,0
194,folk,2
4695,jazz and blues,3
3952,jazz and blues,3
6602,punk,6
6710,folk,2
2063,punk,6
8407,metal,4
8268,dance and electronica,1
4491,classic pop and rock,0
4644,folk,2
4438,classic pop and rock,0
5581,jazz and blues,3
6638,jazz and blues,3
3754,pop,5
2852,dance and electronica,1
7317,classic pop and rock,0
8226,metal,4
1813,classic pop and rock,0
4886,folk,2
5391,classic pop and rock,0
4869,soul and reggae,7
700,classic pop and rock,0
5281,pop,5
921,classic pop and rock,0
6608,metal,4
5268,folk,2
4446,metal,4
2941,soul and reggae,7
4726,metal,4
8380,classic pop and rock,0
7226,classic pop and rock,0
6682,classic pop and rock,0
2560,classic pop and rock,0
1255,punk,6
656,classic pop and rock,0
4433,classic pop and rock,0
1463,punk,6
6954,pop,5
4125,punk,6
2507,soul and reggae,7
7804,metal,4
5925,folk,2
7844,classic pop and rock,0
7896,dance and electronica,1
6387,metal,4
8070,classic pop and rock,0
4896,dance and electronica,1
5511,soul and reggae,7
3085,punk,6
8053,punk,6
6720,folk,2
7554,classic pop and rock,0
6978,classic pop and rock,0
3921,dance and electronica,1
1992,punk,6
1370,folk,2
5398,punk,6
5282,pop,5
2760,punk,6
5651,classic pop and rock,0
1857,folk,2
7850,classic pop and rock,0
8296,metal,4
526,jazz and blues,3
1398,classic pop and rock,0
7203,dance and electronica,1
3090,classic pop and rock,0
5045,folk,2
8303,pop,5
1797,classic pop and rock,0
7712,classic pop and rock,0
2031,metal,4
2635,folk,2
1192,soul and reggae,7
5559,classic pop and rock,0
8287,folk,2
5640,punk,6
2019,dance and electronica,1
5563,metal,4
5580,punk,6
5357,classic pop and rock,0
2460,pop,5
1246,classic pop and rock,0
2261,soul and reggae,7
5209,dance and electronica,1
889,pop,5
1386,folk,2
841,folk,2
8117,folk,2
5312,folk,2
1942,folk,2
6363,classic pop and rock,0
1285,soul and reggae,7
6325,classic pop and rock,0
2173,folk,2
2104,pop,5
2495,classic pop and rock,0
3580,punk,6
7948,soul and reggae,7
8344,folk,2
1920,soul and reggae,7
6143,soul and reggae,7
6620,classic pop and rock,0
6316,jazz and blues,3
1863,folk,2
6125,soul and reggae,7
7864,metal,4
2103,dance and electronica,1
7971,punk,6
2218,punk,6
1980,pop,5
4842,classic pop and rock,0
7584,punk,6
1433,pop,5
6726,soul and reggae,7
1595,metal,4
7996,punk,6
707,metal,4
6049,classic pop and rock,0
4083,soul and reggae,7
4793,classic pop and rock,0
3105,classic pop and rock,0
6287,dance and electronica,1
6583,classic pop and rock,0
5151,punk,6
7376,punk,6
6110,metal,4
74,pop,5
1805,pop,5
8274,dance and electronica,1
6703,classic pop and rock,0
343,folk,2
7837,pop,5
5644,folk,2
1194,soul and reggae,7
6888,classic pop and rock,0
6817,metal,4
3694,folk,2
8110,classic pop and rock,0
5771,pop,5
7348,folk,2
7760,classic pop and rock,0
5010,metal,4
6349,classic pop and rock,0
563,soul and reggae,7
8121,metal,4
5948,dance and electronica,1
5141,folk,2
7713,punk,6
7955,pop,5
285,classic pop and rock,0
5231,metal,4
222,soul and reggae,7
5005,classic pop and rock,0
4411,metal,4
8256,folk,2
3670,punk,6
4762,folk,2
5517,punk,6
5848,punk,6
6261,folk,2
3540,pop,5
5177,dance and electronica,1
4632,punk,6
4690,classic pop and rock,0
7608,classic pop and rock,0
5307,classic pop and rock,0
3267,pop,5
3924,metal,4
7283,folk,2
5724,folk,2
8212,classic pop and rock,0
4636,folk,2
4415,folk,2
2905,punk,6
6239,metal,4
798,classic pop and rock,0
1907,folk,2
7207,folk,2
5971,punk,6
5828,folk,2
5886,soul and reggae,7
1917,metal,4
2639,metal,4
6983,punk,6
6836,metal,4
8509,punk,6
4650,metal,4
7897,classic pop and rock,0
3839,folk,2
3219,classic pop and rock,0
5875,punk,6
2975,punk,6
818,punk,6
2484,pop,5
6293,folk,2
8239,punk,6
1464,jazz and blues,3
3918,classic pop and rock,0
388,pop,5
4904,classic pop and rock,0
6192,dance and electronica,1
2819,soul and reggae,7
2293,metal,4
5178,classic pop and rock,0
1182,pop,5
4594,dance and electronica,1
5923,punk,6
2170,folk,2
1179,folk,2
4561,classic pop and rock,0
785,metal,4
6037,folk,2
4092,metal,4
3725,folk,2
4862,dance and electronica,1
1732,metal,4
7738,punk,6
550,metal,4
792,classic pop and rock,0
925,metal,4
5372,metal,4
3777,folk,2
7696,metal,4
2679,classic pop and rock,0
4407,folk,2
4616,classic pop and rock,0
6224,soul and reggae,7
5624,metal,4
2953,folk,2
7845,punk,6
3442,punk,6
2761,metal,4
1659,folk,2
6329,jazz and blues,3
459,punk,6
7260,metal,4
5058,metal,4
3293,folk,2
5124,jazz and blues,3
6595,metal,4
7308,folk,2
2392,folk,2
6000,folk,2
1531,classic pop and rock,0
7405,folk,2
1710,dance and electronica,1
5609,jazz and blues,3
4355,metal,4
4918,punk,6
648,pop,5
7220,dance and electronica,1
1316,folk,2
3877,metal,4
1541,classic pop and rock,0
8218,folk,2
1202,metal,4
70,soul and reggae,7
1469,folk,2
2834,folk,2
6052,punk,6
5802,metal,4
5935,classic pop and rock,0
4554,folk,2
6916,soul and reggae,7
5975,pop,5
8510,metal,4
4221,classic pop and rock,0
1185,folk,2
6613,classic pop and rock,0
907,classic pop and rock,0
8234,folk,2
725,classic pop and rock,0
481,classic pop and rock,0
3274,punk,6
2990,soul and reggae,7
2867,soul and reggae,7
3854,classic pop and rock,0
425,classic pop and rock,0
5564,soul and reggae,7
1594,folk,2
2503,punk,6
2556,classic pop and rock,0
5463,folk,2
6330,classic pop and rock,0
3907,classic pop and rock,0
1227,metal,4
21,punk,6
7496,soul and reggae,7
762,soul and reggae,7
7552,classic pop and rock,0
5896,metal,4
1324,jazz and blues,3
7250,soul and reggae,7
5968,metal,4
7404,classic pop and rock,0
6754,pop,5
5554,classic pop and rock,0
4591,soul and reggae,7
1582,metal,4
2655,folk,2
6165,pop,5
5392,pop,5
7078,dance and electronica,1
6831,soul and reggae,7
8055,jazz and blues,3
7269,classic pop and rock,0
6163,pop,5
6,classic pop and rock,0
26,pop,5
5746,soul and reggae,7
7578,classic pop and rock,0
2385,soul and reggae,7
1712,folk,2
3520,folk,2
5845,classic pop and rock,0
7357,jazz and blues,3
5069,metal,4
756,classic pop and rock,0
3978,soul and reggae,7
3622,classic pop and rock,0
1436,soul and reggae,7
873,soul and reggae,7
4110,soul and reggae,7
1151,folk,2
621,classic pop and rock,0
1445,jazz and blues,3
2366,classic pop and rock,0
7675,punk,6
1136,metal,4
5162,folk,2
6671,classic pop and rock,0
1908,punk,6
7273,dance and electronica,1
7835,folk,2
7739,classic pop and rock,0
3384,dance and electronica,1
7750,classic pop and rock,0
1587,folk,2
7517,metal,4
7800,metal,4
3526,soul and reggae,7
2614,punk,6
7252,dance and electronica,1
6452,metal,4
4983,dance and electronica,1
1722,pop,5
7476,metal,4
3403,folk,2
6404,classic pop and rock,0
3784,classic pop and rock,0
3383,punk,6
4501,folk,2
7953,punk,6
7254,folk,2
1589,soul and reggae,7
3015,punk,6
1702,classic pop and rock,0
2152,soul and reggae,7
1644,soul and reggae,7
6797,classic pop and rock,0
4002,punk,6
2889,soul and reggae,7
3374,folk,2
6180,metal,4
5885,folk,2
4775,classic pop and rock,0
6179,punk,6
750,metal,4
6646,punk,6
3881,folk,2
5006,folk,2
2172,pop,5
4482,classic pop and rock,0
694,folk,2
8094,jazz and blues,3
2871,punk,6
2230,punk,6
6790,jazz and blues,3
1355,classic pop and rock,0
7670,classic pop and rock,0
7072,classic pop and rock,0
5831,folk,2
3129,metal,4
4215,folk,2
3523,folk,2
5272,dance and electronica,1
1031,pop,5
1530,dance and electronica,1
4244,dance and electronica,1
4999,pop,5
3931,folk,2
5671,metal,4
7723,metal,4
6150,pop,5
4503,folk,2
3269,classic pop and rock,0
7945,folk,2
6471,folk,2
6039,metal,4
8090,classic pop and rock,0
6040,metal,4
3738,classic pop and rock,0
4423,classic pop and rock,0
8548,jazz and blues,3
7403,classic pop and rock,0
886,folk,2
2422,metal,4
2135,dance and electronica,1
5314,soul and reggae,7
8497,classic pop and rock,0
2912,punk,6
6027,jazz and blues,3
1647,folk,2
2236,classic pop and rock,0
1601,folk,2
1693,folk,2
3767,classic pop and rock,0
4901,punk,6
189,punk,6
3098,metal,4
635,soul and reggae,7
1817,soul and reggae,7
1015,pop,5
637,punk,6
5718,folk,2
230,metal,4
7577,soul and reggae,7
3658,classic pop and rock,0
3046,classic pop and rock,0
8282,classic pop and rock,0
1526,soul and reggae,7
1791,metal,4
7439,folk,2
1738,folk,2
7988,metal,4
3019,soul and reggae,7
7629,dance and electronica,1
1101,metal,4
6044,punk,6
356,pop,5
8450,classic pop and rock,0
996,pop,5
3704,pop,5
7066,punk,6
7865,classic pop and rock,0
7061,dance and electronica,1
4712,classic pop and rock,0
8387,soul and reggae,7
2023,folk,2
7473,soul and reggae,7
8555,dance and electronica,1
2453,punk,6
3631,folk,2
1785,folk,2
5129,punk,6
4965,soul and reggae,7
1509,dance and electronica,1
7815,punk,6
7248,soul and reggae,7
2384,classic pop and rock,0
668,folk,2
151,jazz and blues,3
5197,classic pop and rock,0
5295,soul and reggae,7
2200,soul and reggae,7
49,classic pop and rock,0
5510,folk,2
4346,folk,2
4069,folk,2
1165,soul and reggae,7
6616,metal,4
2376,metal,4
4103,metal,4
5820,punk,6
7981,folk,2
3073,dance and electronica,1
3970,folk,2
2820,folk,2
2963,classic pop and rock,0
4182,soul and reggae,7
3207,punk,6
8539,punk,6
3639,soul and reggae,7
4056,punk,6
1425,pop,5
561,metal,4
2368,soul and reggae,7
1615,classic pop and rock,0
2793,classic pop and rock,0
7734,classic pop and rock,0
5950,jazz and blues,3
3299,dance and electronica,1
1579,soul and reggae,7
1673,folk,2
199,dance and electronica,1
5691,pop,5
5090,metal,4
6019,classic pop and rock,0
4723,metal,4
1899,punk,6
7484,jazz and blues,3
617,pop,5
7490,soul and reggae,7
1538,metal,4
6240,punk,6
6712,pop,5
4899,folk,2
628,metal,4
5403,classic pop and rock,0
4392,classic pop and rock,0
4567,punk,6
3151,classic pop and rock,0
1022,folk,2
6089,classic pop and rock,0
3810,metal,4
3315,classic pop and rock,0
6887,punk,6
3387,classic pop and rock,0
3175,metal,4
5287,jazz and blues,3
5864,soul and reggae,7
2524,folk,2
6815,folk,2
7413,dance and electronica,1
1740,jazz and blues,3
1979,metal,4
7551,punk,6
7851,classic pop and rock,0
4006,dance and electronica,1
4611,folk,2
5462,pop,5
7681,punk,6
1443,pop,5
3487,classic pop and rock,0
144,punk,6
394,classic pop and rock,0
3786,soul and reggae,7
1547,classic pop and rock,0
7021,punk,6
8016,punk,6
6865,folk,2
1718,classic pop and rock,0
8520,punk,6
423,metal,4
3958,soul and reggae,7
6591,punk,6
658,jazz and blues,3
1134,classic pop and rock,0
2589,pop,5
6432,metal,4
2209,folk,2
3730,folk,2
3250,pop,5
1690,dance and electronica,1
2162,soul and reggae,7
7361,pop,5
3770,metal,4
5479,folk,2
4960,pop,5
4510,metal,4
3413,classic pop and rock,0
4756,metal,4
737,folk,2
8244,folk,2
5249,folk,2
7287,pop,5
8328,punk,6
466,folk,2
4100,metal,4
3636,classic pop and rock,0
7370,classic pop and rock,0
4963,folk,2
292,classic pop and rock,0
7566,pop,5
843,metal,4
5915,punk,6
4356,punk,6
7015,folk,2
882,folk,2
538,folk,2
7975,classic pop and rock,0
6657,pop,5
885,folk,2
5474,punk,6
7049,metal,4
4951,metal,4
7925,folk,2
8131,classic pop and rock,0
2855,metal,4
4233,folk,2
2026,punk,6
771,metal,4
1154,metal,4
1366,punk,6
4881,classic pop and rock,0
2348,punk,6
7638,classic pop and rock,0
6640,soul and reggae,7
4455,punk,6
300,folk,2
2666,classic pop and rock,0
2058,dance and electronica,1
6046,classic pop and rock,0
1327,punk,6
669,soul and reggae,7
979,soul and reggae,7
2946,metal,4
218,classic pop and rock,0
523,soul and reggae,7
4030,soul and reggae,7
4788,folk,2
5416,soul and reggae,7
3033,folk,2
7211,folk,2
3732,jazz and blues,3
3451,folk,2
0,pop,5
2553,pop,5
3858,punk,6
2723,pop,5
6523,dance and electronica,1
312,pop,5
4122,dance and electronica,1
6446,soul and reggae,7
6683,folk,2
7023,classic pop and rock,0
2050,pop,5
2444,metal,4
4252,soul and reggae,7
5166,punk,6
8416,metal,4
2818,punk,6
849,metal,4
3963,folk,2
381,metal,4
108,folk,2
1204,classic pop and rock,0
965,pop,5
6198,classic pop and rock,0
2948,classic pop and rock,0
7705,metal,4
5311,punk,6
8051,punk,6
289,metal,4
6961,folk,2
6229,soul and reggae,7
2959,pop,5
5223,soul and reggae,7
6864,metal,4
6632,soul and reggae,7
6830,folk,2
1877,folk,2
8432,punk,6
2808,dance and electronica,1
1605,metal,4
6131,classic pop and rock,0
1099,classic pop and rock,0
6791,classic pop and rock,0
7874,dance and electronica,1
4664,metal,4
4845,metal,4
430,metal,4
2279,metal,4
892,punk,6
1788,metal,4
5756,folk,2
7102,soul and reggae,7
3224,metal,4
5298,dance and electronica,1
6348,metal,4
4143,classic pop and rock,0
2531,folk,2
5126,classic pop and rock,0
7337,classic pop and rock,0
4773,dance and electronica,1
927,folk,2
7947,soul and reggae,7
2863,folk,2
817,punk,6
6358,folk,2
958,jazz and blues,3
5617,soul and reggae,7
7063,punk,6
5917,classic pop and rock,0
2704,classic pop and rock,0
6490,folk,2
8024,metal,4
1342,soul and reggae,7
5039,classic pop and rock,0
8498,folk,2
832,folk,2
1692,classic pop and rock,0
5082,classic pop and rock,0
2323,classic pop and rock,0
2747,classic pop and rock,0
1548,classic pop and rock,0
1126,classic pop and rock,0
6121,metal,4
7654,pop,5
